,order_id,restaurant_name,order_date,order_value,discount_used,payment_method
15559,5b57830c-1802-4118-b4d2-62c254a708c5,tango,2026-02-04,1110.36,yes,card
15560,52168686-dc22-4478-884f-b6d966cfe610,brahma brews,2025-09-10,625.28,no,cash
15561,1bf895a2-74dc-4b52-842a-a3cadb1c06d2,mandi,2025-08-29,194.4,no,cash
15562,4ea8353e-0b32-46dd-bc59-56cc8cead538,upsouth,2025-07-02,434.49,yes,card
15563,be52d1a8-3950-4f33-881d-019bc0ad175f,dialogues,2025-11-25,1369.33,no,cash
15564,db41da0e-f628-42d1-99ca-adffec91b547,jaffas biryani,2025-12-10,1050.66,yes,upi
15565,5d545a0a-67e2-4efc-a9fb-6bd0fb631654,little cafe,2025-11-21,1222.15,no,upi
15566,f7a9be78-cdb3-43f4-95fb-e8a05263e480,nys kitchen,2026-01-22,380.42,yes,upi
15567,8256a898-76ea-47e3-932b-cb1d3b99ec3b,fishland ,2025-10-22,1035.59,yes,cash
15568,42fc76a9-aeec-4064-9c0a-a0d5c23b4b38,banbay,2025-11-20,1247.71,no,card
15569,d391f7f5-57dc-4338-8935-066d4d02c326,bite me cupcakes,2026-01-28,1181.64,no,cash
15570,d83fbf92-5dd7-43c8-8b98-cc773bf282c8,guru garden,2025-11-30,1875.24,yes,upi
15571,8762b206-b8b7-469a-bfa8-8bb64a6df8c9,the sugar fairy,2025-12-19,557.15,no,cash
15572,f78006a5-8634-4b3e-9c8b-cff94590b9e4,food point,2025-06-06,402.8,yes,cash
15573,1094aae0-aee0-46d8-9fe1-8a8414cd9314,momoz,2025-09-17,787.18,yes,cash
15574,b2cbae79-877b-422b-bd32-55f27841199b,bloomsburys global kitchen  bakehouse,2025-09-25,173.99,no,upi
15575,f567ec10-61a6-45f3-8e4f-496f7bc8443d,mak n vak  fyn,2025-10-11,1442.31,yes,upi
15576,370293d1-015e-45c7-b380-19340bf4c2c9,d view cafe,2025-07-15,873.63,yes,card
15577,4fcddfd3-ccff-4bbf-a305-13953e2469e8,the donut baker,2026-02-14,1205.62,no,cash
15578,d8b106e8-9bb5-4fb8-8a0b-484a42b0b6d4,indian kitchen,2025-10-12,645.79,yes,card
15579,a6eb681e-dc64-4c1a-ba9f-899e201561ae,chaska bun,2025-09-02,329.58,no,card
15580,b4c2ce85-34a2-4704-80e1-11df58991f84,taj durbar,2025-10-25,896.14,no,card
15581,4ebf090b-5e99-4c37-819c-ccdd1ea3cb55,harshi super sandwich,2025-06-19,1631.65,yes,upi
15582,4de42952-6856-45e1-bb64-fca739387834,desi flavours,2026-01-23,1396.62,no,upi
15583,3e79285d-15c7-4d31-8eff-9ddaa44752d6,siddiqu kabab center,2025-12-02,1833.58,yes,card
15584,a373c13c-2ee9-4e6a-b224-773a798a6449,shanthi sagar deluxe,2026-02-21,1776.82,yes,upi
15585,1a7a1f12-90db-4248-8bee-e15dae28f158,mighty small,2025-08-09,877.75,no,cash
15586,e1ac5047-5b32-49e3-b39f-b16e84d68047,gs  gulp  groove,2025-05-10,332.28,yes,cash
15587,3d00c8c8-7171-44c8-a238-9dc9a9cbf87b,hyderabad darbar,2025-05-15,1250.41,no,cash
15588,68e079a7-0e45-480d-a02c-8a3d7f43c966,copacabana pub,2025-06-14,1404.74,yes,card
15589,b3e38957-98c0-4a31-8c38-0dbc97ff7992,khan saheb grills and rolls,2025-12-28,187.37,no,upi
15590,eeb5b819-10b1-4167-a1fe-a5a9b6d954ca,no more hungry,2025-09-23,757.24,no,upi
15591,ac6c8aae-e011-4b84-84a5-3da8d9fca3d4,the eatery cafe  restaurant,2025-06-17,1206.22,no,cash
15592,e7198a46-88d7-404c-8a05-84ec6628ab32,skytouch le cafe,2026-02-20,764.9,no,upi
15593,1c1b218a-df5f-4f8c-9d1f-1a1ddee185be,ivy,2025-07-30,1393.26,no,upi
15594,3bf249db-9125-4ce6-9483-bd905b007825,south spicy bites,2025-07-23,929.26,yes,upi
15595,c5e1b597-587e-43ba-937b-45d7d3bfd803,chowpatty,2025-06-04,1259.95,no,card
15596,fffbfae8-66bb-4a67-bdf3-8c003c9477e5,m cafe  bengaluru marriott hotel whitefield,2025-06-12,973.96,no,cash
15597,6606f302-c247-4b87-b1d5-67604e4a00e8,swad,2026-01-02,294.83,no,cash
15598,b5f24743-5318-4356-a558-551df8f577bf,temple meals,2025-10-30,326.23,yes,card
15599,a420586b-60ac-46f1-a4c3-1d5986311d44,cakezone,2025-05-31,718.54,no,cash
15600,c83323b1-55e6-48ce-a306-884526f9721a,shift,2025-10-30,1001.48,yes,upi
15601,5af975c7-2f4e-49c6-acde-22bcbac03459,whitefield social,2025-10-17,1376.17,yes,card
15602,48fbc70e-6444-4209-bfb4-d227d2e16e97,baskin robbins,2025-10-12,390.8,yes,upi
15603,fc12b318-b537-4b67-8d72-e6fca2c58571,doof,2025-08-29,338.13,no,cash
15604,4e8e017e-8796-4d3c-86f7-5d46fd2f3077,aami bangali,2025-05-03,1961.46,yes,upi
15605,e46aa4ef-24af-460d-bfa8-e33b61e2fa80,wall street ,2025-09-08,884.78,no,upi
15606,fc6c0dbc-fed4-4ea1-be55-d41cd92bcec2,waah biryani,2026-01-02,1396.77,yes,cash
15607,37617114-2494-4950-8cff-1b68a2a8ff35,pakwan,2025-10-16,376.32,no,upi
15608,6b2ad9d8-608c-4a1c-aea3-eb2496ba7f8f,oh calcutta,2026-02-22,717.24,no,cash
15609,82f771af-a16a-4b53-8224-a66a17efef90,biriyani bungalow,2025-09-01,725.51,no,cash
15610,a3afbb97-3a31-413f-8a0d-aece74d19ca7,brundhavana food point,2025-07-11,1046.99,yes,upi
15611,e9b24239-df69-486b-a6c3-ad811a5d1bd2,melt,2025-06-29,1018.41,no,cash
15612,4f0a08f3-98fc-47df-b4ca-8e7193c03f71,flechazo,2025-08-24,1041.35,no,card
15613,78d2f95f-9c9a-4b50-a682-29159d36ff39,sri durga nellore mess,2025-09-02,1530.42,yes,card
15614,3a6f4045-513b-4c4e-93a3-0fd652f437d7,crumb together,2025-05-20,727.32,yes,upi
15615,f5b4cea5-1427-4c12-bb92-bdb9a66a0a0a,chocoberry,2025-07-01,1593.03,yes,card
15616,07262b39-ccd3-4ef9-b120-0dd1b50095f6,the wok,2026-02-02,798.77,yes,upi
15617,600c95b6-067e-4f7f-b533-7196fa18eb75,ginger,2025-08-10,647.43,yes,cash
15618,b4318c20-e63f-41a6-b094-0d3b541e504e,js food court,2025-09-19,980.82,yes,upi
15619,bd5de4ed-6d7d-4069-8126-b7fd5b24460f,blk plus wht,2025-11-20,1092.46,yes,card
15620,f84853c5-2b14-41d0-88a6-acd81053ef5d,min mini punjabi dhaba,2025-10-31,400.85,yes,card
15621,6bdb0c20-b840-4361-a5ad-a9dd4c5031b0,masala central,2026-02-20,497.84,no,card
15622,fb61cc68-2ba6-4f05-bb62-79ed3eab6997,cafe centralis,2025-09-14,522.48,yes,card
15623,ed6ba517-14cc-4544-afc6-ff5152040d47,srinidhi sagar food line,2025-11-29,1039.02,yes,card
15624,c7926b10-e841-433f-9241-36d944798cde,new farm fresh,2025-05-05,1284.72,no,cash
15625,d2d9966e-d38c-453d-9c21-d5e1e4ecaeca,melange  hotel ekaa,2025-09-13,1128.16,no,card
15626,93710a16-778f-4230-81a4-60d9b7171a3f,the jade kitchen,2026-01-07,1778.46,yes,upi
15627,6dc5b053-81c0-49a7-ac3f-1e019b053c31,sri lakshmi dhaba,2025-11-26,1042.05,yes,cash
15628,e6677ae5-de17-4195-b51f-c85d249271c2,cafe  kerala mess,2025-12-12,838.41,no,upi
15629,9234a9f7-4c74-4d37-886f-8a4f767c04ff,chilis american grill  bar,2025-08-17,1003.4,no,upi
15630,81d6c98c-eedc-4fc6-ac18-089929fbedf2,udupi palace,2026-01-08,903.3,no,card
15631,5abbd522-1993-49f4-b1ae-de3850f513bb,akshaya deluxe,2025-10-18,1482.04,yes,cash
15632,7263177a-9577-4182-be18-cc6bb41f667c,olivers pub  diner,2025-06-21,1642.85,yes,upi
15633,c4483117-a3ab-4f9b-a3c4-d025666553fe,limelight  royal orchid hotel,2025-11-04,398.69,no,cash
15634,6f942221-0723-4540-8c04-73b185d2c448,aathurar,2026-01-27,1352.18,yes,cash
15635,ea734c9c-08b5-4a9e-b96a-640fa075176b,my tea house,2025-08-01,388.68,yes,card
15636,86dbaf00-c20b-494c-9ad7-26a78b286796,world on a swirl,2025-09-27,808.9,no,upi
15637,65620f15-19db-450c-8d82-f9315b4a464b,danapani,2025-12-23,1177.94,yes,cash
15638,d65cb81e-9315-49d7-95c3-2355ab7376df,yum kitchen,2025-12-01,1956.51,yes,upi
15639,e27581cd-ffbf-4244-a7d1-0c3350759b49,the colony gastropub,2025-06-15,1095.5,yes,upi
15640,9157f339-3872-44bb-a8fa-96f18d0b9f6a,the meal story,2026-02-16,1333.84,no,upi
15641,7b858f63-d7c6-4202-bb15-ae56259391d8,cafe rossini,2025-05-05,671.28,no,card
15642,b0531e79-868e-4eac-9fc8-c1a425f2c929,sulemani chichas,2025-12-06,1475.94,no,cash
15643,dc91ecf4-bb9c-4f51-a174-8c90532c84d5,the ants cafe  store,2026-01-14,1841.23,yes,cash
15644,2fa061a6-39a2-4c97-be74-a172c31383b9,zoroy luxury chocolate,2025-08-28,422.45,no,upi
15645,2e1c0953-4ce5-416c-8724-3403808387ff,bharpur aahar,2025-11-10,1530.41,yes,card
15646,85ae929b-1ee5-4bdd-8468-d72a0ea64e55,plantain leaf,2025-11-09,175.61,no,cash
15647,0d99780a-8f42-4620-a698-0de69c4e27f9,lit gastro pub,2025-07-12,854.86,yes,upi
15648,98953458-6c84-4bc6-97ae-beed2936abc2,cakebuy,2025-07-06,936.5,yes,upi
15649,ee609f52-8d3f-4a4e-910a-4488676d7725,plantain leaf,2026-01-04,1149.85,no,upi
15650,9c7c721d-ae82-4d29-a846-26ab90de4154,the eatery  four points by sheraton bengaluru,2026-02-23,1867.89,yes,card
15651,76589aea-e88d-43f2-bc6e-c8cb3142efea,grilliez,2025-10-25,626.19,yes,card
15652,d565fea1-57ea-4d57-9e71-9ef92934e625,roll over,2025-06-10,818.17,no,cash
15653,488c9c15-7394-4bca-8bce-13dff6163ee8,friends night kitchen,2025-08-08,1476.68,no,upi
15654,d81c90ef-8a0d-4d7e-a10f-20323788f8d5,brewklyn microbrewery,2026-02-19,375.7,yes,cash
15655,809dabde-3b8d-49c8-8189-b7b0129a94de,wafl co,2025-09-26,639.01,yes,cash
15656,c7444cf4-a0bc-48ad-8744-e3b41e3022bc,al amanah cafe,2026-01-09,1286.44,no,card
15657,9796a52e-ec4f-4405-bc15-c77a7dfaa5a8,angaar biriyani,2025-05-06,1144.43,no,cash
15658,fcd3721f-bb3f-419a-92d5-d0d8c48b9045,aubree,2026-01-26,384.58,no,upi
15659,ef75e0d8-819a-4502-afc6-f0397dcc70ad,sotally tober,2026-01-08,1125.87,yes,cash
15660,57a6e378-03ce-4898-a066-536ffd5f601c,bhartiya jalpan,2025-06-26,1263.58,no,cash
15661,7dc26d20-898b-41b2-82a2-76d55e17a2fb,samosa party,2026-02-14,956.6,yes,upi
15662,9c08afa6-9ce1-4270-aad9-7dd4b6bd7fc9,laddoos,2025-10-07,881.59,no,upi
15663,7b9b4f61-0876-4dfc-bd8f-8b8b3971049e,delitoons,2026-01-09,1384.37,yes,upi
15664,159f0667-db73-4766-9352-62c370ecba98,artinci artisanal ice cream,2025-07-30,1064.76,yes,cash
15665,87a59988-9b94-4344-9ae6-f82682b98534,mtr ,2025-10-24,1182.67,yes,cash
15666,e000ef70-e553-4d58-b725-6b9d82cc8fb9,al daaz,2025-06-07,1751.14,yes,cash
15667,c15b0cc7-4c47-42b9-9683-3ed02139e94a,the sugar fairy,2025-07-30,975.93,no,cash
15668,aae17fa3-ac5f-48ca-91dc-679eac9a1f4b,the chervil,2025-11-25,1430.33,no,cash
15669,31d08023-3447-40b4-b197-f89d78aac684,russh gastropub,2025-11-27,222.69,no,upi
15670,a5d24cfa-7cde-4f11-9aac-dfe503a94fd1,california burrito,2025-10-04,919.62,no,upi
15671,cb99a1bf-f257-4d77-a284-1e1396cd5e1f,big mummy,2025-07-20,1820.48,yes,card
15672,39851b05-95a3-4b99-aa51-48751fd3f52f,pablos gastrobar,2025-09-28,1484.43,yes,card
15673,6fba930e-c1eb-4d66-ad0d-8d8f583511ef,sai abhiruchi,2025-06-07,1401.99,no,upi
15674,02d76952-c966-416e-ad98-146ccad6443b,biriyani paradise,2025-11-07,702.38,no,upi
15675,afd3eb7b-08b4-40c1-a35b-cb778395bc05,sea lions bbq  grills,2025-08-30,1547.99,yes,card
15676,737a6caa-d2ec-41f3-ab98-5a2babdda7dd,sri sai rams,2025-06-28,661.45,no,card
15677,c9d7596d-52ea-485e-957c-989ff7b0bf9d,mustard cafe,2025-06-15,1805.87,yes,card
15678,30d26927-eded-4bb1-9b39-1755f340c149,the th floor,2025-08-17,1141.19,yes,cash
15679,1b9d0a28-e361-4aec-b20f-29ebb5039550,village restaurant,2025-10-03,1340.03,no,cash
15680,498e6c3a-95d0-4d2d-bd23-09923bf0e1eb,hyderabad biryani,2025-10-17,1188.33,no,upi
15681,53995d1c-6e67-4cc0-b353-af1b7ae24b8d,vakulaa veg restaurant,2025-05-16,794.05,no,cash
15682,7ddbea59-f1f8-4832-abeb-14aabb229d41,lovely knights,2025-07-22,1795.01,yes,card
15683,1759dd11-85ca-46e6-8e9c-7a8a4b1134f5,chai kraft,2026-01-04,812.84,yes,card
15684,1339cea2-70f4-4626-ae49-be205a7ba9a8,zhangs  chinese restaurant,2026-01-18,1101.11,no,upi
15685,e16dab8d-78e0-4309-a046-8ba77303fd8f,ember the calabash,2025-12-29,709.31,no,card
15686,e13b7718-9b91-459c-9454-3294a41b382e,cafe shuffle,2025-09-09,1138.62,no,upi
15687,bc7a1778-1bcd-4004-a284-736427f0f350,d foods,2026-01-24,827.97,no,card
15688,4a4a2920-8d04-4c78-8158-ee38b940c3d0,happy kitchen,2026-01-16,1798.68,yes,card
15689,d0c3f695-9bee-41bd-9ade-0aef01f73e04,squeez juice bar,2025-08-06,1895.71,yes,card
15690,23844921-23b0-4b13-b753-997999098cc3,the bawarchi,2025-12-21,1892.66,yes,card
15691,56357578-ca08-4a1a-a537-bbdd0e54201d,lennys burgers and more,2025-09-03,1187.51,no,upi
15692,437cf77a-84ff-463e-851b-69d8a7d14df9,baluchi  the lalit ashok bangalore,2026-01-20,200.5,no,card
15693,c5519702-2943-4b63-a384-23d42c8b0541,qube cafe,2025-05-31,839.07,no,cash
15694,6a72a53b-adf4-4e9c-a28d-3e7b7a412d05,mughal restaurant,2025-07-11,175.99,no,card
15695,869f6dc9-2d87-417b-a046-26fa5b646e37,the lassi park,2025-11-06,313.55,no,cash
15696,3ae5b8ea-f847-4692-8797-94e4d68509b5,happy brew,2025-04-29,328.93,no,upi
15697,974d6c32-0f65-487c-b71c-9435a9d27471,amrith ice cream,2026-01-20,1417.87,no,card
15698,09d879c5-fed2-4937-8a6d-8974bce1bbd8,bharathi refreshments,2025-10-31,652.79,yes,cash
15699,8b8d4292-6d62-4010-9ba9-96f136882bcc,momo jojo,2025-11-30,1596.92,yes,card
15700,d09cf504-beed-4d25-9f76-bb4328a9c8c7,house stark cafe,2025-06-15,644.55,no,upi
15701,15896ca4-0b27-44b2-bff4-0cc58cedb095,pathaan sir,2025-09-19,1547.29,yes,upi
15702,fddd7803-da6c-4bd6-83a5-efa18e53e12e,salvadores,2025-11-21,1968.34,yes,card
15703,070688e6-b858-4d2c-bf00-114c87912774,friends diner,2025-10-09,1423.71,yes,card
15704,e94fa8f1-f423-4b42-a91f-084f31424f66,cafe petu,2026-01-25,853.41,no,cash
15705,1917de7f-5d45-4ba1-b787-4ce616210551,one for the road,2026-02-22,1964.16,yes,cash
15706,96b634fa-868b-445e-8a9f-d3afad799315,bawarchi inn,2025-07-08,1493.96,yes,cash
15707,421f22c1-fe80-4741-a532-e7906307a9ed,tea villa cafe,2025-06-06,1432.06,no,card
15708,d6198482-89a8-46d7-b232-00de6135d31d,ayda persian kitchen,2025-06-16,1778.0,yes,card
15709,8705db0e-e443-4194-b4f1-28bc768fdc00,sorse,2025-09-30,341.9,no,cash
15710,ac17830c-c521-4af3-a988-e6189836858c,fabindia cafe,2025-06-08,551.08,yes,cash
15711,8bf47883-4227-4126-b41c-22d3d553d039,the marash,2025-11-25,1689.38,yes,card
15712,a0596cf9-0f89-48fd-8ea4-23f7504ad556,the yellow chilli,2025-07-16,331.09,no,card
15713,9ca959a5-dfad-4d04-ae3d-7485c29356b3,shree muthahalli veg,2025-11-08,676.25,no,card
15714,22a262f2-c86b-45f9-9ef5-766e79f5fcc0,stevies,2025-11-09,308.0,yes,cash
15715,808332dc-4ddb-497e-ac0c-0f77702fa92d,peppa zzing,2025-12-09,804.48,no,card
15716,de7da6d6-fe7c-4c47-983e-db2e62aca128,the ants cafe  store,2025-10-17,522.77,no,card
15717,333ad5e9-795c-40d5-a5ac-dc1306e4b804,amontron,2025-07-16,661.86,yes,upi
15718,d8806ced-639b-4f59-9bc1-6c2af16cfa19,ambur star briyani,2025-09-18,636.61,yes,card
15719,5c73ef38-52bc-4ed6-9df7-96f45a9325b4,savjis roll n biryani,2025-08-16,680.24,no,card
15720,dfe09447-918a-479b-93ac-838f873d878d,golden restaurant,2025-10-22,689.82,no,upi
15721,2787b174-f64a-4134-ba94-53b344eddb52,rayalaseema spice,2025-09-08,611.92,no,upi
15722,ca82556f-9e4e-4ebf-8911-7b5c237e7e70,kerala vibes,2025-12-04,1105.18,no,cash
15723,97a59ebb-2bde-4249-8f69-194773d3d579,sanjha chulha,2025-06-30,1995.5,yes,cash
15724,9c6a4335-4b7f-4df2-a7e7-7347ff364a44,cafe poetry,2025-11-08,1503.69,yes,upi
15725,76c9b7d6-eb89-4dad-b688-fd7a8b29293e,therpup  a dog cafe,2026-01-28,215.44,no,upi
15726,e23a40a6-b888-46ae-b63b-0bef89cfeab2,cake town cafe,2025-12-04,1121.69,yes,upi
15727,947debc8-279d-4787-b664-3bf865d120a7,bombay chowpaty kulfi,2025-06-06,1651.19,yes,cash
15728,83d553bb-db1a-413a-aefe-4c5140c6cd04,mirch,2025-06-24,1214.37,yes,card
15729,166552bc-32f4-4c19-a8a8-1dce26ca504d,the park east ,2025-07-02,334.63,no,cash
15730,c90bc223-2d87-4d4b-8bb1-0fb80f6a2243,sri saravana bhavan,2025-05-19,1559.89,yes,card
15731,c280e4eb-4daf-4ce3-88a8-44009b92b6f8,waffleago go,2025-09-25,1075.84,no,card
15732,dc348652-d56e-4971-94e0-5adb14a48654,arena  artisanal brewkitchen,2026-01-10,1607.22,yes,card
15733,32237ace-7e05-44f9-91db-04d5e2fdedd5,hotel little imperial,2025-07-24,685.49,yes,upi
15734,5494a51f-637d-405b-980e-adce17192f5c,momo hut,2025-12-06,1048.96,yes,card
15735,2d0f2a42-5450-4deb-b8be-0686baeeb271,chettayees,2025-08-16,1305.06,no,card
15736,01b6a215-84e7-4283-9f36-2853249f187e,food junction,2026-01-22,584.42,no,upi
15737,98de74bf-996e-4b48-bca6-429b07db5566,bathinda dine,2025-05-08,1342.14,no,card
15738,caf789b9-30f8-4a5d-a72c-ea5a809df13d,stuffd,2026-02-07,779.53,yes,cash
15739,9977d450-c29d-40e4-ad08-86d1b49f9454,smacznego,2025-06-24,1940.88,yes,upi
15740,e67d7f21-34d2-4aa6-ab99-f4030ac2348d,sunny side bistro,2026-01-12,1064.29,yes,upi
15741,e92c1344-601f-4a65-9931-50019c8f462b,sri durga nellore mess,2025-07-07,1096.67,yes,card
15742,c6ce5ef6-28c7-4b80-b7a5-7ffdd59c717e,checkpost,2026-02-11,1445.44,no,card
15743,1489c189-4a6b-43c2-bb6d-868d3180203c,konark vegetarian restaurant,2026-01-09,697.3,no,card
15744,04cfd912-ab68-41bd-86f6-c5e06beb6302,amande patisserie,2025-11-05,186.0,no,cash
15745,5b3c0193-a390-4aaa-9899-fe32aa50e26b,pecos stones,2025-08-20,1931.16,yes,cash
15746,afe2fb86-cf8c-4e64-afb2-9f5b91950567,chocoberry,2025-09-18,1499.45,yes,card
15747,5a100ff6-ed93-4b9e-9f70-3e8e9b3857e7,annapoorani,2025-10-01,581.93,no,card
15748,61853d83-2ee0-4088-a654-2709387b38f9,the raj pavilion  itc windsor,2025-09-14,1665.65,yes,card
15749,66a55c32-e084-4e91-94c1-a00fe72d55b2,gmt  gelateria montecatini terme,2025-05-06,1301.64,yes,card
15750,f2feca15-246a-4b93-91e4-c5b057d2cd73,flavours inn,2025-09-02,1344.75,yes,upi
15751,5d1eae53-82ad-43e9-afbc-48b63fc22626,dreams cafe  all day english food st,2025-07-10,309.75,yes,cash
15752,a597436e-6557-492f-a378-3f872073383e,that garage cafe,2025-11-23,688.96,no,cash
15753,b4a1c532-cf87-4dab-b298-fd4f52810819,cream chemistry,2026-02-12,1892.85,yes,upi
15754,f51b3d4f-94ab-47fe-80d6-e661cdcab4cd,cafe centralis,2026-02-03,957.1,no,upi
15755,fdacb93b-9b59-422d-8c99-572b25e76b1f,dwaraka grand,2025-08-17,461.65,yes,cash
15756,23ff6cdf-b5c3-4249-8946-f1b1ed2dd631,foxtrot,2025-07-22,1561.86,yes,card
15757,5b97ab4b-44b1-4fc2-926a-949adb3dba17,biryani trip,2025-07-02,1328.48,no,card
15758,6adc3ee7-fab9-431b-a8f4-179793f1f677,leons take away,2025-07-01,1126.48,no,upi
15759,cdf8e272-1628-487d-bd8e-07f6781900c3,little onnion,2025-12-31,1579.55,yes,card
15760,27a47603-121b-4a30-a82b-1fa1436a6ae3,nolimmits lounge and club,2025-06-06,373.64,no,card
15761,9d67f1c3-6dce-441b-b963-65b4644ad0f8,noodles,2025-09-07,250.11,no,cash
15762,e6f791ba-2fbc-4d1b-a8e3-6318b3064e74,kunda biryani,2025-06-16,1465.46,yes,upi
15763,45844de8-7ff7-495d-a4e7-8c903199f899,pavilion restaurant,2025-09-24,1534.22,yes,cash
15764,a6bf0a29-344f-41a0-a841-d47f24aac3d5,real fresh dosa corner,2025-07-27,1807.28,yes,cash
15765,6c651eb0-5b15-4047-bc05-6ab6cf761a82,sagar fast food,2025-07-14,1404.11,yes,card
15766,487af405-3d88-49ab-89c2-a5933aaccc95,echoes koramangala,2025-11-13,1330.86,yes,card
15767,b7b03a36-154a-44b5-95aa-16e49d4af054,ctr,2026-02-06,1742.9,yes,upi
15768,3a717ecf-66a4-43a6-8b63-b47858339b94,johnys kitchen,2026-01-24,1215.91,no,upi
15769,0d3d779c-6fb9-45b8-a0cf-f7b44c696f2a,lassi shop,2025-07-23,937.7,yes,card
15770,b64e0eda-52ef-4eb6-9044-a85c86c259a1,south tiffins,2025-12-31,502.03,yes,cash
15771,182bb9bf-0fd2-4776-8969-fa5859cbec9e,kkr foodies,2025-11-19,337.47,no,cash
15772,257287ef-3c78-41e8-b7b1-82b34e74501a,sea spice by  star,2025-07-28,859.45,no,card
15773,16a38f11-a5a5-4d33-878a-c8b0dd990b7d,yo chow,2026-01-19,1105.49,yes,card
15774,80ff2b88-4cb0-4f99-b63a-413256bec861,papannas biriyani,2025-05-09,471.38,yes,cash
15775,70ae9a87-0551-4e3f-9167-558f59a27332,nutree,2025-07-22,367.0,no,card
15776,77ea8d49-0363-49db-bd47-2ff9aaf5a8cc,the colony gastropub,2026-02-18,1125.02,no,card
15777,3d9fbf8c-672c-49db-962c-ceb68a2f7d48,dzaprino,2025-07-26,672.85,no,cash
15778,ecf22150-d485-42cc-95c0-9a566542058f,puchkas,2026-01-29,1243.4,no,cash
15779,a75780d2-f301-4f76-b3c1-7bfb6228cdda,fusion theory,2025-05-28,834.22,no,cash
15780,00c4baf6-16ef-412e-9b92-b4d676b6d67a,victoria terminus,2025-06-20,1786.13,yes,upi
15781,0399f3d9-e093-42a0-912e-436031b47f06,zingron,2026-01-22,512.13,no,cash
15782,27305bf7-a324-4e2a-a163-66921257d869,cinnamon  renaissance hotel bengaluru,2025-08-02,675.67,no,cash
15783,c72cb7a7-3842-4057-9c34-641fa3c5a2b7,aashish foods,2025-11-02,965.01,no,upi
15784,3d8c86e2-da8f-46bf-b01a-f80865e7d489,royal chef naati oota,2026-02-14,1177.23,no,cash
15785,f58e8bfe-1ef3-49fd-ba9e-4f1f5c565cdd,fragrant kitchen,2026-01-31,1542.75,yes,card
15786,55718fcf-c8d2-4d25-9a4b-029d5cdd9e6c,melt,2026-01-03,469.97,no,cash
15787,4c1437be-e26e-4cc7-8045-72995f13b6a1,dandes hyderabad biryani,2026-02-19,616.03,no,card
15788,5a24e8d5-cdde-4265-aa23-9b3515f51d17,biriyaniz,2025-10-30,561.48,no,card
15789,754d4c76-ef98-4754-8f75-4ea5b5de2a6f,hotel mangala,2025-06-22,571.2,no,upi
15790,79b2c823-3d29-4091-b306-517a124250a4,ritomis lov,2025-10-28,1301.81,no,upi
15791,5912c489-679c-439c-9e42-513895bc7831,bun maska chai,2025-07-09,1433.16,no,cash
15792,1eb49286-4781-4efa-b22a-6f4a50beb20e,pancuzzi,2026-01-28,1273.01,yes,cash
15793,0f93c3e8-672c-4eb2-b94a-bd7d06c1ad65,gkt biryani world,2025-06-06,1257.7,no,card
15794,4da8d730-6d4b-485a-a756-2ac713583924,shakesbierre,2025-10-18,153.69,no,card
15795,472dd818-f04f-4e3a-a71e-4e693be4e7a1, bar  kitchen,2025-08-16,332.76,no,upi
15796,e262343f-bd0c-46be-9d42-19e7370c1016,kollapuris,2025-07-06,1072.26,yes,cash
15797,e67464f3-709c-4a84-8378-8329414c8f20,smokeapot,2025-07-15,1740.68,yes,cash
15798,d23be9ec-fa5b-4e23-a698-caf5ae5ef1d7,tastybitescom,2025-12-10,452.86,no,upi
15799,4034f09f-e0aa-43db-b1c2-08502c57a860,the caramelts cafe,2025-07-10,1336.51,no,cash
15800,9c1fd999-4e84-4fd8-9977-d4b80229652b,bangalore brew works,2025-07-12,602.93,no,upi
15801,4a25c538-582a-4140-9530-7596ce565c92,nandhini deluxe,2025-08-20,757.83,yes,upi
15802,5d7012a3-7801-4575-a7e6-e054cf49be56,hotel kadamba veg,2025-12-11,1473.02,yes,cash
15803,8b6fee0b-6486-4abc-bc37-30aa413e8c24,the donut baker,2025-12-20,1219.29,yes,cash
15804,49c9dc11-ec3b-40f6-b40c-e1368c8b9356,delicacy,2025-12-22,1899.59,yes,card
15805,9b6d4502-8419-461c-bf18-42263e6f4728,arirang korean restaurant,2025-05-02,1012.16,yes,cash
15806,c996e1fc-ab74-449b-85ae-3284e0f328e6,the marash,2025-12-05,1597.07,yes,card
15807,f4b38b4f-4a40-4774-ad5c-89d7375f0608,hotboxit,2025-10-15,814.81,yes,cash
15808,b7aec9f2-1a56-4775-ae43-2ab717954444,the cheesecake corner,2025-09-23,940.06,no,card
15809,817861ff-c5d8-467c-8901-88a15f0845cc,new udupi park deluxe,2025-12-16,1032.93,no,card
15810,1be057ab-88cd-4cc0-a173-8bbb25675a8b,alibaba cafe and restaurant,2025-09-11,472.95,no,upi
15811,0c6b1a69-6bf6-42e1-be92-91f91eb79ced,hungry paunch,2025-11-30,1168.12,no,upi
15812,60e4d698-c78b-441a-a704-02ee853c4ca6,chatori tongue,2026-01-01,1807.74,yes,upi
15813,fe781900-4edb-4fc9-b4f7-ce19138ed7e9,nagas,2025-08-29,1643.58,yes,cash
15814,354b0038-3608-4944-a601-5cb0abba6c7f,v b bakery,2026-01-30,1133.7,yes,card
15815,7d6ef501-a683-42c3-82ed-9a047d19a065,izakaya gastro pub,2025-05-20,1335.05,yes,upi
15816,2760c87f-4477-4589-86ee-c095b5460620,mustard food court,2025-06-16,1450.57,no,upi
